date,time,content,important,sectors
2026-07-28,2026-07-28 10:25:54,金十图示：2026年07月28日（周二）亚太市场股市指数（盘初）,0,综合,medium
2026-07-28,2026-07-28 10:23:11,富时中国A50指数期货盘中跌逾2%。,1,综合,strong
2026-07-28,2026-07-28 10:21:29,马来西亚央行行长：马来西亚的货币政策立场与国内增长和通胀前景保持一致。,0,"银行,金融",medium
2026-07-28,2026-07-28 10:21:16,马来西亚央行行长：中期前景依然乐观，预计经济增长将保持稳健。,0,银行,medium
2026-07-28,2026-07-28 10:21:09,马来西亚央行行长：通胀可控，央行将在不确定性和高能源价格下发挥作用，维护价格稳定。,0,"银行,能源,金融",medium
2026-07-28,2026-07-28 10:20:59,马来西亚央行行长：尽管受到能源供应冲击，马来西亚经济预计在2026年增长4%-5%。,0,"银行,能源",medium
2026-07-28,2026-07-28 10:19:34,A股可控核聚变概念异动拉升，融发核电直线涨停，常辅股份、中洲特材、哈焊华通、兰石重装、中核科技跟涨。,0,电力,medium
2026-07-29,2026-07-29 10:41:20,【主力资金流向前十大个股】金十数据7月29日讯，截至2026年07月29日（周三）10:40，风华高科获主力资金净流入18.11亿元居首位，其次分别是新易盛（5.52亿元）、三环集团（5.42亿元）、中际旭创（4.93亿元）、比亚迪（4.34亿元）、宁德时代（3.90亿元）、长鑫科技（3.78亿元）、药明康德（3.33亿元）、贤丰控股（3.20亿元）、贵州茅台（2.43亿元）；主力资金流出规模居首的个股是紫光股份（-16.46亿元），其次是阳光电源（-9.81亿元）、通富微电（-7.64亿元）、华虹宏力（-5.64亿元）、佰维存储（-4.92亿元）、海光信息（-4.69亿元）、中科曙光（-4.25亿元）、北方华创（-4.14亿元）、张江高科（-3.96亿元）、工业富联（-3.84亿元）。,0,"半导体,汽车,消费",medium
2026-07-29,2026-07-29 10:41:12,美联储利率决议前夕，市场罕见陷入分歧。沃什拒绝依赖传统前瞻指引，让交易员无法提前判断政策方向，而7月加息与否都将成为其执掌美联储后的重大信号。点击查看...,1,"银行,金融",strong
2026-07-29,2026-07-29 10:40:49,【韩国国务总理：中东冲突期间 严厉打击囤积等扰乱市场的行为】金十数据7月29日讯，韩国国务总理韩圣淑周三指示官员，务必严厉打击囤积等扰乱市场的行为，因为持续存在的中东地区反复冲突导致供应紧张问题令人担忧。她指出中东地区的动荡局势正在扩散，并变得日益复杂。韩国已妥善应对了危机，今年上半年经济同比增长3.8%。韩圣淑表示，“政府应始终确保危机应对措施得到持续执行。首先，我们必须坚决打击囤积和串通等扰乱市场的行为，并依法予以惩处。”韩圣淑要求有关部门采取措施，尽量减少热浪带来的损失，并确保农业和渔业产品得到妥善供应。,0,军工,medium
2026-07-29,2026-07-29 10:40:25,据The Information：OpenAI的ChatGPT周活跃用户在设定目标七个月后现接近10亿。,1,半导体,strong
2026-07-29,2026-07-29 10:38:17,台湾加权指数跌超3%。,0,综合,medium
2026-07-29,2026-07-29 10:37:42,"新加坡基准股指上涨0.5%，创下5,643.90点的历史新高。",0,综合,medium
2026-07-29,2026-07-29 10:36:24,A股钢铁板块震荡走强，柳钢股份涨停，方大特钢、新钢股份、武进不锈、华菱钢铁、马钢股份、沙钢股份等跟涨。,0,大宗商品,medium
2026-07-29,2026-07-29 10:36:13,市场消息：索尼半导体制造公司熊本工厂在地震后暂停运营，目前停产仍在持续。,0,半导体,medium
2026-07-29,2026-07-29 10:35:49,【各大银行/品牌金条价格排行一览】金十数据7月29日讯，截至2026年07月29日（星期三）10:30，各大银行/品牌金条价格涨少跌多，其中周大福、老凤祥、谢瑞麟等金条价格下跌，谢瑞麟跌幅最大，较昨日下跌10元/克。,0,金融,medium
2026-07-29,2026-07-29 10:35:29,伊朗向美军基地发射导弹，结束“短暂停火期”，原油多头发起攻势，油价连跌三天后涨4%；美联储决议前，金银多头仍不甘后退，现货白银多头占比高达97%，后市情绪如何？欢迎前往“数据库-嘉盛市场晴雨表”查看并订阅（数据每10分钟更新1次）,0,"能源,贵金属,军工,金融",weak
2026-07-29,2026-07-29 10:34:23,【安徽省桐城市政府主导违法采砂被约谈】金十数据7月29日讯，从自然资源部了解到，7月28日，国家自然资源督察南京局在驻地公开约谈安徽省桐城市政府主要负责人，指出桐城市政府主导以农田质量改造提升为名违法开采砂石问题突出，面对面提出严肃批评，明确整改要求，督促加大整改查处力度，坚决遏制违法采砂行为，切实维护自然资源管理秩序。,0,综合,medium
2026-07-29,2026-07-29 10:33:01,A股三大股指探底回升翻红，深证成指涨0.66%，创业板指涨近1%，此前一度跌超2.3%。,1,综合,strong
2026-07-29,2026-07-29 10:32:52,中证1000股指期货（IM）主力合约突破7000点，日内涨1.15%。,0,综合,medium
2026-07-29,2026-07-29 10:32:36,地区州长：俄罗斯里亚赞的工业设施在无人机袭击后起火。,0,综合,medium
2026-07-29,2026-07-29 10:32:09,金十期货7月29日讯，据Mysteel数据显示，今日MMLC电池级碳酸锂（早盘）价格较昨日上涨600元/吨，中间价报145400元/吨。,1,新能源,strong
2026-07-29,2026-07-29 10:31:31,伊拉克人民动员力量（PMF）：袭击造成数人死亡，多人受伤。,0,综合,medium
2026-07-29,2026-07-29 10:31:02,伊拉克人民动员力量（PMF）称，美国和沙特部队袭击了其在伊拉克各地的总部。,1,综合,strong
2026-07-29,2026-07-29 10:28:12,中国地震台网正式测定：07月29日10时23分在青海海南州兴海县（北纬35.34度，东经99.54度）发生3.8级地震，震源深度9千米。,0,综合,medium
2026-07-29,2026-07-29 10:26:56,印尼央行：加强货币政策工具以支持印尼盾稳定。,0,银行,medium
2026-07-29,2026-07-29 10:26:48,【财政部将于8月在香港发行150亿元人民币国债】金十数据7月29日讯，根据有关工作安排，财政部将于8月5日在香港特别行政区发行2026年第四期人民币国债，发行规模为150亿元，具体发行安排将在香港金融管理局债务工具中央结算系统（CMU）公布。,0,综合,strong
2026-07-30,2026-07-30 10:27:43,A股创业板指、科创50指数双双跌超4%，深证成指跌近2.5%，上证指数跌0.35%，存储芯片、算力硬件等板块下跌。,1,半导体,strong
2026-07-30,2026-07-30 10:26:38,金十图示：2026年07月30日（周四）上海金早盘价为889.32元/克，较国际金价(887.1元/克)，高2.22元/克,0,贵金属,medium
2026-07-30,2026-07-30 10:26:06,三星电子：预计到2026年，2纳米项目数量将比去年翻一番以上。,0,综合,medium
2026-07-30,2026-07-30 10:26:02,沪深两市成交额连续第287个交易日突破1万亿元。,1,综合,strong
2026-07-30,2026-07-30 10:25:59,【高温炙烤韩国 釜山破122年来最高气温纪录】金十数据7月30日讯，韩国东南部多地29日气温创历史新高，釜山市气温打破122年来最高纪录；首都首尔市当天也发布高温预警。韩国气象厅数据显示，韩国东南部庆尚南道梁山市29日午后出现40.3摄氏度高温，创下2008年以来最高气温纪录。据韩联社报道，这是韩国连续第三年有地区气温超过40摄氏度。釜山市当天午后测得38.8摄氏度气温，创下1904年有气象记录以来最高温纪录。首尔市南部地区29日午后体感温度达到35.1摄氏度。韩国气象厅当天早些时候把首尔市东部和西南部部分地区的高温预警级别由“注意”升至“警报”。,0,综合,medium
2026-07-30,2026-07-30 10:25:42,金十图示：2026年07月30日（周四）亚太市场股市指数（盘初）,0,综合,medium
2026-07-30,2026-07-30 10:24:15,中证500股指期货（IC）主力合约日内跌幅达2.00%，现报7290.0点。,0,综合,medium
2026-07-30,2026-07-30 10:23:51,伊朗周二袭击约旦美军基地，美军报复周三落地。此前短暂的外交窗口再次关闭。美军称这是一次强力回应，规模远超对等报复。以色列总理正与美方密商下一步选项。点击查看,1,军工,strong
2026-07-30,2026-07-30 10:22:47,A股存储芯片板块持续下跌，全志科技跌12.5%，有研硅、翱捷科技跌超10%，通富微电触及跌停，华虹宏力跌超9%。,1,半导体,strong
2026-07-30,2026-07-30 10:20:17,美国中央司令部：目前有超过5万名美国军人部署在中东，保持高度警惕，随时准备作战。,0,综合,medium
2026-07-30,2026-07-30 10:19:56,三星电子：已收到约四分之一的长期服务协议预付款。,0,综合,medium
2026-07-30,2026-07-30 10:19:40,三星电子：预计代工业务将在不久的将来转为盈利。,0,综合,medium
2026-07-30,2026-07-30 10:19:14,金十数据7月30日讯，美国中央司令部：已完成针对伊朗的大规模打击行动，以回应昨日伊朗企图对美军发动的导弹袭击。美国军方对数十个伊朗革命卫队目标进行了打击。,1,军工,strong
2026-07-30,2026-07-30 10:18:18,【广州推出首个现房销售试点】金十数据7月30日讯，7月29日，广州市规划和自然资源局南沙区分局公开挂牌出让一宗住宅用地的使用权，要求竞得者承诺在其中一个地块执行现房销售，而地方政府则给予土地出让金分期缴纳的支持。南沙区住房和城乡建设局相关人士表示，这是广州首个将“现房销售承诺制”纳入出让条件的住宅项目，有效解决了“能否按时交房”的信任问题，下一步，该区将有序扩大现房销售承诺制试点范围，在更多优质地块推广这一模式，加快形成可复制经验。,0,房地产,medium
2026-07-30,2026-07-30 10:18:09,沃什模糊的政策表态引发不满。摩根大通将加息预期从2027年下半年提前至今年12月。华尔街大佬集体解读：三张反对票比决议本身更重要，是加息倒计时的发令枪。点击查看,1,银行,strong
2026-07-30,2026-07-30 10:17:55,日本内阁官房长官木原稔30日说，熊本地震已导致28人死亡。,0,综合,medium
2026-07-30,2026-07-30 10:17:41,【星展集团：美元可能受美联储与其他央行前瞻性指引分化拖累】金十数据7月30日讯，星展集团研究部高级外汇策略师Philip Wee在一份评论中表示，美元可能受到美联储与其他央行前瞻性指引分化的拖累。这通过取消前瞻性指引并维持利率不变，美联储主席沃什将美联储带入了一个货币“镜像迷宫”，导致了波动的后果。沃什让美国市场“在黑暗中摸索”。相比之下，欧洲央行在暗示9月份加息方面更加统一，这赋予了欧元明显的比较优势。如果英国央行打破按兵不动的普遍共识，并在今天晚些时候意外加息，英镑有望升值。,0,"银行,金融",strong
2026-07-30,2026-07-30 10:17:13,<b>三星电子：已与全球前五大数据中心客户完成长期协议谈判。</b>,0,综合,medium
2026-07-30,2026-07-30 10:17:06,香港金管局：美联储维持利率不变的决定符合市场预期，香港货币及金融市场保持有序运作。,0,"银行,金融",strong
2026-07-31,2026-07-31 10:51:40,【国家发改委：近期正在会同有关部门抓紧研究制定扩大内需战略实施方案（2026-2030年）】金十数据7月31日讯，国家发展改革委国民经济综合司副司长周宏伟在新闻发布会上表示，近期，我委正在会同有关部门抓紧研究制定扩大内需战略实施方案（2026-2030年）。下一步，国家发展改革委将会同有关部门，以更大力度、更实举措有效扩大国内需求。,1,综合,strong
2026-07-31,2026-07-31 10:50:24,金十图示：2026年07月31日（周五）港A科技互联网公司市值排名TOP 50一览,0,互联网,medium
2026-07-31,2026-07-31 10:49:52,7月北约峰会上特朗普还亲口松口允许乌克兰生产“爱国者”导弹，泽连斯基满心欢喜跑去白宫敲定细节，结果仅两天后就被特朗普一句“还不确定”浇了冷水。,1,军工,strong
2026-07-31,2026-07-31 10:49:26,【国家发改委：全球每销售10台人形和四足智能机器人，就有8台来自中国】金十数据7月31日讯，7月31日，国家发展改革委政策研究室主任、新闻发言人蒋毅在新闻发布会上表示，当前，全球每销售10台人形和四足智能机器人，就有8台来自中国。,0,综合,strong
2026-07-31,2026-07-31 10:48:58,【国家发改委：将紧盯问题整改，深入整治“内卷式”竞争】金十数据7月31日讯，7月31日，国家发展改革委政策研究室主任、新闻发言人蒋毅在新闻发布会上表示，全国统一大市场建设既是攻坚战，更是持久战。在各部门、各地方的共同努力下，相关工作取得一些积极成效。随着工作的不断深入，也暴露出一些深层问题。下一步，国家发展改革委将从多方面推动改革攻坚。一是加快建章立制，重点是打出“一个条例、三张清单、三项制度”的组合拳，明确划定政府经济促进行为的尺度和边界，既明确不能做什么，更要讲清楚可以做什么，引导各方面在守住公平竞争底线的基础上，放开手脚谋发展；二是重点打通商品和服务流通的瓶颈环节，进一步提升各类要素的流通效率。此外，国家发展改革委还将紧盯问题整改，清除一批顽瘴痼疾。比如针对企业低价无序竞争乱象，将综合运用产能调控、标准引领、价格执法、质量监督等手段，深入整治“内卷式”竞争。,0,综合,strong
2026-07-31,2026-07-31 10:48:23,【特斯拉正式引入豆包】金十数据7月31日讯，特斯拉中国7月31日公布了2026.14.13版本的车机软件更新，覆盖Model 3、Model Y、Model S、Model X车型。2026年7月31日已开始分批次推送，其中一条软件更新主要升级内容就是“豆包大模型”：一款智能语音助手，不仅能提供实时信息，还能展开自然流畅的对话；支持多款精品音色，可搭配“万事通”“音乐爱好者”以及“故事会”等个性化角色，需要开通高级车载娱乐服务以使用此功能。,1,汽车,strong
2026-07-31,2026-07-31 10:47:41,"<span class=""section-news"">1. 美多名议员阻挠苹果采购中国芯片，专家：将破坏中美企业产业链合作。</span><br/><span class=""section-news"">2. 股价腰斩后，SK集团董事长崔泰源首次以个人身份买入SK海力士股票。</span><br/><span class=""section-news"">3. 显卡一天大涨1000元，电脑装机大涨价。</span><br/><span class=""section-news"">4. 苹果CEO：正在评估有关内存供应的所有选项。</span><br/><span class=""section-news"">5. 集邦咨询：2027年存储器市场走势分化 DRAM供给持续紧缺 NAND Flash转趋宽松。</span><br/><span class=""section-news"">6. 韩国投资证券：三星长期存储芯片合同料将改善盈利前景。</span><br/><span class=""section-news"">7. 台积电研发新芯片封装技术以应对英特尔竞争。</span><br/><span class=""section-news"">8. 三星SDI：全固态电池按既定计划2027H2量产，首单很可能来自人形机器人。</span><br/><span class=""section-news"">9. 三星晶圆代工：美国泰勒首座晶圆厂按计划今年投运，二厂年底动工。</span><br/><span class=""section-news"">10. 澜起科技率先试产CXL 3.2内存扩展控制器。</span><br/><span class=""section-news"">11. 韩国“ETF之父”：杠杆产品不应被强制摘牌，但投资者最好别碰。</span>",1,"半导体,新能源",strong
2026-07-31,2026-07-31 10:47:10,地缘局势不断反复，伊朗控制海峡的意图正逼迫原油流动绕行，海峡战略价值将在冲突中衰减；美国中期选举或酝酿下一个拐点，美伊的博弈点已向政治深化？,1,"能源,军工",strong
2026-07-31,2026-07-31 10:47:07,【国家发改委：将大力推动“一张单证走到底、一个箱子运到底、一个报价管到底”模式】金十数据7月31日讯，国家发展改革委政策研究室主任、新闻发言人蒋毅31日在新闻发布会上表示，近年来，我国集装箱多式联运快速发展，运量高速增长。但同时面临设备标准不衔接、单证规则不统一、铁路专用线进港进园“最后一公里”衔接不畅等问题，影响了多式联运的成本和效率。将大力推动“一张单证走到底、一个箱子运到底、一个报价管到底”的模式，切实推动降本增效。,0,港口航运,strong
2026-07-31,2026-07-31 10:46:19,日本政府：日本最高外汇事务官员三村淳将获重新任命，开启第三个任期。,0,综合,medium
2026-07-31,2026-07-31 10:43:28,沪深两市成交额连续第253个交易日突破1.5万亿元。,1,综合,strong
2026-07-31,2026-07-31 10:43:18,【希腊野火致8000人撤离 严重地区进入紧急状态】金十数据7月31日讯，据希腊国家广播电视公司30日报道，由于大规模野火在希腊南部克里特岛持续肆虐，当地已疏散约8000名居民和游客，受灾严重的雷西姆诺地区圣瓦西利奥斯市宣布进入紧急状态。报道说，大火自29日开始，火线长度超过15公里。,0,综合,medium
2026-07-31,2026-07-31 10:42:44,现货黄金回落至4080美元/盎司下方，日内跌0.58%。,0,"贵金属,金融",medium
2026-07-31,2026-07-31 10:42:09,【国家发改委：我国加快推进“六张网”规划建设】金十数据7月31日讯，今天上午，国家发展改革委举行7月份新闻发布会。国家发展改革委新闻发言人表示，为加快规划建设“六张网”，国家发展改革委会同有关部门和各地方，针对每张“网”精准谋划制定专项规划或实施方案，力争尽快形成实物工作量。下一步，国家发展改革委将会同有关方面，突出多网协同、软硬协同、场景协同，抓紧细化落实具体方案，因地因业加快推进建设。国家发展改革委政策研究室主任、新闻发言人蒋毅介绍，“十五五”时期新型电网拟投资超5万亿元，通过电网架构、输电储能技术、供电服务等创新，更好满足用电以及新能源消纳等需求，提升应对自然灾害和快速恢复的能力。“十五五”时期地下管网拟投资约5万亿元，将加快补齐燃气、供排水、供热等短板弱项，提升城市基础设施安全韧性和人民群众生活品质。,0,"新能源,能源",strong
2026-07-31,2026-07-31 10:41:43,恒生科技指数盘中涨超1%，此前一度跌0.7%；恒生指数盘中即将翻红，此前一度跌1%，智谱(02513.HK)涨超22%，MiniMax(00100.HK)涨近13%，联想集团(00992.HK)涨超8%，华虹宏力(01347.HK)、阿里巴巴(09988.HK)涨超5%。,1,综合,strong
2026-07-31,2026-07-31 10:40:57,【主力资金流向前十大个股】金十数据7月31日讯，截至2026年07月31日（周五）10:40，东山精密获主力资金净流入36.01亿元居首位，其次分别是兆易创新（26.43亿元）、中际旭创（24.60亿元）、中国巨石（23.58亿元）、新易盛（22.78亿元）、太极实业（20.34亿元）、蓝色光标（18.97亿元）、长鑫科技（18.61亿元）、寒武纪（18.51亿元）、生益科技（14.56亿元）；主力资金流出规模居首的个股是宁德时代（-9.41亿元），其次是贵州茅台（-4.20亿元）、长江电力（-2.75亿元）、国际复材（-2.43亿元）、万华化学（-2.12亿元）、中微公司（-1.75亿元）、中国中免（-1.73亿元）、全志科技（-1.59亿元）、共进股份（-1.59亿元）、工商银行（-1.54亿元）。,0,"消费,金融",medium
2026-07-31,2026-07-31 10:40:54,【国家发改委：坚持人工智能发展由人主导、与人为善】金十数据7月31日讯，7月31日，国家发展改革委政策研究室主任、新闻发言人蒋毅在新闻发布会上表示，要强化人工智能风险监测防控，建立健全技术监测、风险预警、应急响应体系，坚持人工智能的发展由人主导、为人所用、与人为善，积极应对人工智能对经济运行、就业分配等方面的影响冲击。,0,半导体,strong
2026-07-31,2026-07-31 10:40:29,【国家发改委：将加快人工智能法的立法进程】金十数据7月31日讯，7月31日，国家发展改革委政策研究室主任、新闻发言人蒋毅在新闻发布会上表示，上半年，我国人工智能自主创新步伐加快，在全产业链、多环节实现突破。深度求索、月之暗面等本土企业先后发布参数规模达到“万亿”级别的开源大模型，国产大模型全球下载量突破100亿次。下一步，国家发展改革委将统筹高质量发展和高水平安全，让人工智能这匹千里马既跑得快又跑得稳。一是加快自主创新，聚焦大模型的基础理论、训练、推理效率、多模态、智能体等前沿方向，加强基础研究和技术创新；二是突出应用，加快推动国家人工智能应用中试基地布局建设；三是深化生态系统，大力培育智能衍生企业，重点把握好发展和安全的动态平衡，将加快人工智能法的立法进程。,0,半导体,strong
2026-07-31,2026-07-31 10:40:21,据英国金融时报：汇丰银行已同意将其价值253亿美元的澳大利亚抵押贷款业务出售给黑石集团管理的基金，,0,"金融,金融",medium
2026-07-31,2026-07-31 10:38:51,【两只科创、创业ETF成交双双破百亿】金十数据7月31日讯，开盘仅1个小时，科创50ETF华夏(588000)、创业板ETF易方达(159915)成交额均破100亿，较昨日此时大幅放量成交。7月份申赎净流入分别为446.81亿元、393.31亿元为资金净流入最多的2只宽基ETF。,1,综合,strong
2026-08-01,2026-08-01 10:29:00,据韩联社：韩国官员表示，韩国与阿根廷达成协议，增强在关键矿产方面的合作。,0,综合,medium
2026-08-01,2026-08-01 10:28:20,美联储按兵不动，但市场已经自己动手“加息”，长债收益率飙升至近20年高位！经济学家科克伦帮你搞清长债的“破防”会如何向美元、黄金和风险资产传导？,1,"银行,贵金属,金融",strong
2026-08-01,2026-08-01 10:27:30,【韩国7月出口飙升至历史第二高，半导体出口同比暴增近180%】金十数据8月1日讯，据韩联社报道，在存储芯片需求旺盛的推动下，7月出口同比飙升近63%至989.9亿美元，创历史第二高单月出口额，仅次于6月的1022亿美元。进口增长26.5%至685.6亿美元，贸易顺差达303.2亿美元。从行业来看，半导体出口暴增179%至410亿美元，连续两个月突破400亿大关，尽管竞争加剧，但全球存储产品价格仍维持高位。数据显示，受大型高科技公司推出的AI数据中心投资项目的推动，对美出口额激增68.7%，达到174亿美元。韩国产业通商资源部长官金正宽表示，在半导体行业强劲表现的带动下，韩国20个主要出口类别中有19个实现了增长，出口组合多元化成效显著。,0,"半导体,出口贸易,金融",medium
2026-08-01,2026-08-01 10:21:11,【蔡崇信与妻子结束近30年婚姻，商业帝国与球队股权保持不变】金十数据8月1日讯，据多家媒体报道，北京时间8月1日，阿里巴巴集团主席、NBA篮网队及WNBA自由人队老板蔡崇信（JoeTsai）与妻子吴明华（ClaraWuTsai）宣布结束长达近30年的婚姻，商业帝国与球队股权保持不变。,0,综合,medium
2026-08-01,2026-08-01 10:08:11,【暑运过半 全国铁路累计发送旅客4.32亿人次】金十数据8月1日讯，从国铁集团获悉，为期两个月的铁路暑运自7月1日启动以来至7月31日，累计发送旅客4.32亿人次。进入暑运以来，成渝、京津冀、长三角、粤港澳大湾区客流集中。数据显示，截至7月31日，国铁北京局累计发送旅客3877.4万人次，国铁广州局累计发送旅客5892.5万人次。,0,综合,medium
2026-08-01,2026-08-01 10:02:34,"【理想汽车：7月交付新车30468辆】金十数据8月1日讯，2026年8月1日，理想汽车公布2026年7月交付数据。2026年7月，理想汽车交付新车30,468辆。截至2026年7月31日，理想汽车历史累计交付量为1,764,155辆。",1,汽车,strong
2026-08-01,2026-08-01 10:00:34,"八月没有美联储开会，却可能天天交易九月的利率决定。看起来清淡的一个月，盘面压着四件没结案的大事。今天给你八月的五个关键窗口，每一个都可能改写定价权。<font class=""important-text""></font>",0,"银行,金融",strong
2026-08-01,2026-08-01 09:58:24,"【金十数据整理：每日科技要闻速递（8月1日）】<br/><b>人工智能：</b><br/><span class=""section-news"">1. OpenAI：我们的模型现在拥有超过十亿活跃用户。</span><br/><span class=""section-news"">2. 美媒：OpenAI面临投资者担忧与竞争压力，IPO或推迟至明年。</span><br/><span class=""section-news"">3. 美媒：OpenAI筹备发布新模型系列Astra，主打多智能体长周期任务协同。</span><br/><span class=""section-news"">4. 字节火山引擎：小鹏汽车、智元机器人等将率先接入Seedance2.5视频生成模型。</span><br/><span class=""section-news"">5. 谷歌(GOOG.O)：Gemini Spark正在向美国以外的GoogleAI Pro用户推出。</span><br/><span class=""section-news"">6. Anthropic披露三起AI模型安全测试入侵事件，OpenAI发现更多AI智能体突破隔离的证据。</span><br/><span class=""section-news"">7. OpenAI：GPT-5.4和GPT-5.4mini将从8月31日起不再向登录ChatGPT的用户提供。这些模型仍将在OpenAI API以及使用API密钥进行身份验证的Codex会话中继续提供。</span><br/><b>集成电路（芯片）：</b><br/><span class=""section-news"">1. 消息称三星电子GaN半导体代工项目试生产出现故障，年内量产计划或延期。</span><br/><span class=""section-news"">2. 铠侠第一财季业绩不及预期。铠侠将进行1股拆3股的股票分拆，并宣布股票回购计划。</span><br/><b>新能源汽车：</b><br/><span class=""section-news"">1. 小米汽车：2026年7月，小米汽车交付量持续超过30000台。</span><br/><span class=""section-news"">2. 特斯拉中国称媒体报道所谓”特斯拉正考虑剥离中国业务“为不实消息。</span><br/><span class=""section-news"">3. 工信部赴奇瑞、蔚来、江汽开展监督检查，现场随机抽取样车、动力电池等。</span><br/><b>其他：</b><br/><span class=""section-news"">1. 北斗卫星导航系统已全面完成在轨升级。</span><br/><span class=""section-news"">2. 我国新核准8台核电机组，项目总投资超1700亿元。</span><br/><span class=""section-news"">3. 韩国股市周五暴涨18%，三星电子、SK海力士均刷新单日涨幅之最。</span><br/><span class=""section-news"">4. 市场监管总局开展光伏行业价格合规指导，抵制恶性低价竞争。</span><br/><span class=""section-news"">5. 国家发展改革委：上半年人工智能相关行业保持30%以上高增长。</span><br/><span class=""section-news"">6. 李强主持召开国务院常务会议，听取新型电网、物流网建设情况汇报。</span><br/><span class=""section-news"">7. 力箭一号遥十八运载火箭顺利出厂，拟于近期执行“一箭9星”发射任务。</span><br/><span class=""section-news"">8. 据英国金融时报：恩智浦半导体正洽谈收购一家价值33亿美元的自动驾驶汽车摄像头芯片设计公司。</span><br/><span class=""section-news"">9. 亚马逊：截至6月30日的6个月内，向OpenAI的C轮优先股投资了287亿美元，其中，二季度投资137亿美元。</span>",1,"半导体,新能源,能源,汽车,金融,电力",strong
2026-08-01,2026-08-01 09:55:59,【美媒：OpenAI筹备发布新模型系列Astra，主打多智能体长周期任务协同】金十数据8月1日讯，据The Information报道，据三位知情人士透露，OpenAI正准备发布一个新的模型系列，暂定名称为“Astra”，该系列在完成长周期任务方面的能力将得到提升。OpenAI创始人奥尔特曼本周已在华盛顿向政策制定者和监管机构展示了Astra。据称，OpenAI宣传其具备让多个智能体长期协同工作以解决特别困难问题的能力，这些可应用于项目或高级数学问题。Astra将成为OpenAI继Sol、Terra和Luna之后的新一类模型。目前尚不清楚OpenAI计划何时发布该模型。OpenAI也尚未决定Astra是会被标注为GPT 6，还是作为GPT 5系列的附加模型（如GPT 5.7）。据其中一位知情人士透露，虽然这些模型已在测试中，但它们将有望成为首批按照特朗普政府计划的新框架进行提交的模型，该框架要求在向公众发布前先向联邦政府提交AI模型。政府设定的自行规定期限为本周末，目标是在此之前敲定该框架。据称，短期内OpenAI还计划发布一份报告，说明其如何解决了10个此前未解的数学问题，以展示其最先进AI的能力。,1,半导体,strong
2026-08-01,2026-08-01 09:46:33,深蓝汽车：2026年7月全球销量29213辆，同比增长7.52%；1-7月全球累计销量193369辆，同比增长13.48%；全球累计销量超91万辆。,0,汽车,medium
2026-08-01,2026-08-01 09:41:29,"【金十数据整理：俄乌冲突最新24小时局势跟踪（8月1日）】<br/><span class=""section-news"">1. 乌克兰首都遭导弹袭击致12人受伤。</span><br/><span class=""section-news"">2. 特朗普否认允许乌生产爱国者拦截弹。</span><br/><span class=""section-news"">3. 波兰国防部长：波兰F-16战斗机此前在波罗的海拦截了一架俄罗斯侦察机。</span><br/><span class=""section-news"">4. 乌克兰总统泽连斯基：与美国副总统万斯进行了电话交谈，讨论了最近在华盛顿与特朗普会晤的结果。</span><br/><span class=""section-news"">5. 俄罗斯谷物出口商和生产者联盟：黑海地区的袭击可能在不久的将来导致出口通道完全封锁。</span><br/><span class=""section-news"">6. 乌克兰总统泽连斯基：乌克兰在三个地区打击了俄罗斯的物流设施，并俄罗斯克拉斯诺达尔地区的海洋终端。</span><br/><span class=""section-news"">7. 俄罗斯国防部：俄军袭击了第聂伯罗彼得罗夫斯克地区的乌克兰邮件分拣中心、敖德萨的燃料储存库和炼油厂，在黑海击中一艘向乌克兰军队运送补给的船只。</span>",0,"军工,出口贸易",weak
2026-08-01,2026-08-01 09:40:46,【华泰证券：汽车板块基金持仓和估值至历史低位 关注三季度末内销景气度改善情况】金十数据8月1日讯，华泰证券研报称，2026年二季度汽车板块基金重仓持股占比降至1.65%，为2021年以来最低，估值处近5年15%以下分位，仓位与估值同处历史相对低位。研报认为本轮减配的主因是内需退潮压低了板块盈利预期，AI主线的虹吸则加速了筹码出清，把减仓压缩到一个季度内快速完成。四个核心子板块全部减配但分化明显：乘用车减配最深、基本面最弱，商用车盈利在改善而持仓与股价跌幅居前、背离最大，零部件最抗跌且部分具备独立α的个股获加仓，摩托车及其他为汽车二级板块中唯一超配板块。研报认为，板块赔率或已到极值，向下空间有限，而赢率取决于板块基本面拐点，重点关注三季度末内销景气度改善情况，方向上优先关注出口亮眼的商用车出口链和摩托车板块，以及具备独立α的零部件个股。,0,"半导体,汽车,金融,出口贸易",medium
2026-08-01,2026-08-01 09:40:25,【中指研究院：7月百城二手房价格环比下跌0.44%】金十数据8月1日讯，中指研究院发文称，2026年7月，重点城市成交活跃度仍处较高水平，成交量同比继续增长。受多数城市价格仍在调整影响，7月百城二手住宅均价为12584元/平方米，环比下跌0.44%，跌幅较上月扩大0.02个百分点。从涨跌城市个数看，8个城市环比上涨，92个城市环比下跌，核心城市中上海环比继续上涨。新房方面，7月上海、深圳、杭州、成都、合肥等重点城市均有优质楼盘入市，带动百城新房价格环比延续结构性上涨态势，百城新建住宅均价为17229元/平方米，环比上涨0.26%，同比上涨2.09%。租赁住宅方面，受毕业季租赁需求持续释放影响，7月重点城市住宅平均租金环比涨幅有所扩大，50城住宅平均租金为34.01元/平方米/月，环比上涨0.13%，同比下跌2.62%。,0,房地产,medium
